get a list of substrings consisting of the first 5 characters of every string in list `buckets`,[s[:5] for s in buckets],"{'buckets': ['list[str]']}",<class 'list'>
sort list `the_list` by the length of string followed by alphabetical order,"the_list.sort(key=lambda item: (-len(item), item))",{'the_list': ['list[str]']},<class 'NoneType'>
List comprehension with an accumulator in range of 10,list(accumulate(list(range(10)))),{},<class 'list'>
How to convert a date string '2013-1-25' in format '%Y-%m-%d' to different format '%m/%d/%y',"datetime.datetime.strptime('2013-1-25', '%Y-%m-%d').strftime('%m/%d/%y')",{},<class 'str'>
convert a date string '2013-1-25' in format '%Y-%m-%d' to different format '%-m/%d/%y',"datetime.datetime.strptime('2013-1-25', '%Y-%m-%d').strftime('%-m/%d/%y')",{},<class 'str'>
create list `new_list` containing the last 10 elements of list `my_list`,new_list = my_list[-10:],"{'my_list': ['list[int]', 'list[str]', 'list[bool]']}",<class 'list'>
get the last 10 elements from a list `my_list`,my_list[-10:],"{'my_list': ['list[int]', 'list[str]', 'list[bool]']}",<class 'list'>
"convert and escape string ""\\xc3\\x85あ"" to UTF-8 code","""""""\\xc3\\x85あ"""""".encode('utf-8').decode('unicode_escape')",{},<class 'str'>
"encode string ""\\xc3\\x85あ"" to bytes","""""""\\xc3\\x85あ"""""".encode('utf-8')",{},<class 'bytes'>
interleave the elements of two lists `a` and `b`,"[j for i in zip(a, b) for j in i]","{'a': ['list[int]', 'list[str]', 'list[bool]'], 'b': ['list[int]', 'list[str]', 'list[bool]']}",<class 'list'>
merge two lists `a` and `b` into a single list,"[j for i in zip(a, b) for j in i]","{'a': ['list[int]', 'list[str]', 'list[bool]'], 'b': ['list[int]', 'list[str]', 'list[bool]']}",<class 'list'>
delete all occureces of `8` in each string `s` in list `lst`,"([s.replace('8', '') for s in lst])","{'lst': ['list[str]']}",<class 'list'>
"Split string `Hello` into a string of letters seperated by `,`",""""""","""""".join('Hello')",{},<class 'str'>
match zero-or-more instances of lower case alphabet characters in a string `f233op `,"re.findall('([a-z]*)', 'f233op')",{},<class 'list'>
match zero-or-more instances of lower case alphabet characters in a string `f233op `,"re.findall('([a-z])*', 'f233op')",{},<class 'list'>
split string 'happy_hats_for_cats' using string '_for_',"re.split('_for_', 'happy_hats_for_cats')",{},<class 'list'>
"Split string 'sad_pandas_and_happy_cats_for_people' based on string 'and', 'or' or 'for'","re.split('_(?:for|or|and)_', 'sad_pandas_and_happy_cats_for_people')",{},<class 'list'>
Split a string `l` by multiple words `for` or `or` or `and`,"[re.split('_(?:f?or|and)_', s) for s in l]","{'l': ['str', 'int-str']}",<class 'list'>
zip keys with individual values in lists `k` and `v`,"[dict(zip(k, x)) for x in v]","{'k': ['list[int]', 'list[str]', 'list[bool]'], 'v': ['nested-list']}",<class 'list'>
Sort a list 'lst' in descending order.,"sorted(lst, reverse=True)","{'lst': ['list[int]', 'list[str]', 'list[bool]']}",<class 'list'>
check if elements in list `my_list` are coherent in order,"return my_list == list(range(my_list[0], my_list[-1] + 1))","{'my_list': ['list[int]', 'list[str]', 'list[bool]']}",<class 'bool'>
encode `u'X\xc3\xbcY\xc3\x9f'` as unicode and decode with utf-8,'X\xc3\xbcY\xc3\x9f'.encode('raw_unicode_escape').decode('utf-8'),{},<class 'str'>
parse string `a` to float,float(a),"{'a': ['int', 'int-str']}",<class 'float'>
convert `ms` milliseconds to a datetime object,datetime.datetime.fromtimestamp(ms / 1000.0),"{'ms': ['int', 'float']}",<class 'datetime.datetime'>
get the largest index of the last occurrence of characters '([{' in string `test_string`,max(test_string.rfind(i) for i in '([{'),"{'test_string': ['str', 'int-str']}",<class 'int'>
print 'here is your checkmark: ' plus unicode character u'\u2713',('here is your checkmark: ' + '\u2713'),{},<class 'str'>
print unicode characters in a string `\u0420\u043e\u0441\u0441\u0438\u044f`,('\u0420\u043e\u0441\u0441\u0438\u044f'),{},<class 'str'>
pads string '5' on the left with 1 zero,('{0}'.format('5'.zfill(2))),{},<class 'str'>
Remove duplicates elements from list `sequences` and sort it in ascending order,sorted(set(itertools.chain.from_iterable(sequences))),"{'sequences': ['list[str]']}",<class 'list'>
escaping quotes in string,"replace('""', '\\""')",{},<class 'str'>
check if all string elements in list `words` are upper-cased,(all(word[0].isupper() for word in words)),"{'words': ['list[str]']}",<class 'bool'>
remove items from dictionary `myDict` if the item's value `val` is equal to 42,"myDict = {key: val for key, val in list(myDict.items()) if val != 42}","{'myDict': ['dict']}",<class 'dict'>
Remove all items from a dictionary `myDict` whose values are `42`,"{key: val for key, val in list(myDict.items()) if val != 42}","{'myDict': ['dict']}",<class 'dict'>
Determine the byte length of a utf-8 encoded string `s`,return len(s.encode('utf-8')),"{'s': ['int-str', 'str']}",<class 'int'>
"strip everything up to and including the character `&` from url `url`, strip the character `=` from the remaining string and concatenate `.html` to the end","url.split('&')[-1].replace('=', '') + '.html'","{'url': ['str', 'int-str']}",<class 'str'>
remove the last element in list `a`,del a[(-1)],"{'a': ['list[int]', 'list[str]', 'list[bool]']}",<class 'NoneType'>
remove the element in list `a` with index 1,a.pop(1),"{'a': ['list[int]', 'list[str]', 'list[bool]']}",<class 'AnyType'>
remove the last element in list `a`,a.pop(),"{'a': ['list[int]', 'list[str]', 'list[bool]']}",<class 'AnyType'>
remove the element in list `a` at index `index`,a.pop(index),"{'a': ['list[int]', 'list[str]', 'list[bool]'], 'index': ['int']}",<class 'int'>
remove the element in list `a` at index `index`,del a[index],"{'a': ['list[int]', 'list[str]', 'list[bool]'], 'index': ['int']}",<class 'NoneType'>
convert a list of lists `list_of_lists` into a list of strings keeping empty sub-lists as empty string '',[''.join(l) for l in list_of_lists],"{'list_of_lists': ['nested-list']}",<class 'list'>
Create new list `result` by splitting each item in list `words`,"result = [item for word in words for item in word.split(',')]","{'words': ['list[str]']}",<class 'list'>
convert JSON string '2012-05-29T19:30:03.283Z' into a DateTime object using format '%Y-%m-%dT%H:%M:%S.%fZ',"datetime.datetime.strptime('2012-05-29T19:30:03.283Z', '%Y-%m-%dT%H:%M:%S.%fZ')",{},<class 'datetime.datetime'>
count `True` values associated with key 'one' in dictionary `tadas`,sum(item['one'] for item in list(tadas.values())),"{'tadas': ['dict']}",<class 'int'>
split string `a` using new-line character '\n' as separator,a.rstrip().split('\n'),"{'a': ['str', 'int-str']}",<class 'list'>
split a string `a` with new line character,a.split('\n')[:-1],"{'a': ['str', 'int-str']}",<class 'list'>
check if 7 is in `a`,(7 in a),"{'a': ['list[int]']}",<class 'bool'>
check if 'a' is in list `a`,('a' in a),"{'a': ['list[str]']}",<class 'bool'>
"split string `str` with delimiter '; ' or delimiter ', '","re.split('; |, ', str)","{'str': ['str', 'int-str']}",<class 'list'>
convert date string `s` in format pattern '%d/%m/%Y' into a timestamp,"time.mktime(datetime.datetime.strptime(s, '%d/%m/%Y').timetuple())","{'s': ['int-str']}",<class 'float'>
convert string '01/12/2011' to an integer timestamp,"int(datetime.datetime.strptime('01/12/2011', '%d/%m/%Y').strftime('%s'))",{},<class 'int'>
coalesce non-word-characters in string `a`,"(re.sub('(\\W)\\1+', '\\1', a))","{'a': ['str', 'int-str']}",<class 'str'>
Convert a Unicode string `title` to a 'ascii' string,"unicodedata.normalize('NFKD', title).encode('ascii', 'ignore')","{'title': ['str', 'int-str']}",<class 'bytes'>
Convert a Unicode string `a` to a 'ascii' string,"a.encode('ascii', 'ignore')","{'a': ['str', 'int-str']}",<class 'bytes'>
get the list with the highest sum value in list `x`,"(max(x, key=sum))","{'x': ['nested-list']}",<class 'int'>
sum the length of lists in list `x` that are more than 1 item in length,sum(len(y) for y in x if len(y) > 1),{},<class 'int'>
Enclose numbers in quotes in a string `This is number 1 and this is number 22`,"re.sub('(\\d+)', '""\\1""', 'This is number 1 and this is number 22')",{},<class 'str'>
"sort a nested list by the inverse of element 2, then by element 1","sorted(l, key=lambda x: (-int(x[1]), x[0]))","{'l': ['nested-list']}",<class 'list'>
"get a string `randomkey123xyz987` between two substrings in a string `api('randomkey123xyz987', 'key', 'text')` using regex","re.findall(""api\\('(.*?)'"", ""api('randomkey123xyz987', 'key', 'text')"")",{},<class 'list'>
print list of items `myList`,('\n'.join(str(p) for p in myList)),"{'myList': ['list[int]', 'list[str]', 'list[bool]']}",<class 'str'>
update the dictionary `mydic` with dynamic keys `i` and values with key 'name' from dictionary `o`,mydic.update({i: o['name']}),"{'mydic': ['dict'], 'o': ['dict']}",<class 'NoneType'>
divide the members of a list `conversions` by the corresponding members of another list `trials`,"[(c / t) for c, t in zip(conversions, trials)]","{'conversions': ['list[int]'], 'trials': ['list[int]']}",<class 'list'>
sort dict `data` by value,"sorted(data, key=data.get)","{'data': ['dict']}",<class 'list'>
Sort a dictionary `data` by its values,sorted(data.values()),"{'data': ['dict']}",<class 'list'>
Get a list of pairs of key-value sorted by values in dictionary `data`,"sorted(list(data.items()), key=lambda x: x[1])","{'data': ['dict']}",<class 'list'>
sort dict by value python,"sorted(list(data.items()), key=lambda x: x[1])","{'data': ['dict']}",<class 'list'>
display current time,now = datetime.datetime.now().strftime('%H:%M:%S'),{},<class 'str'>
find the index of the second occurrence of the substring `bar` in string `foo bar bar bar`,"""""""foo bar bar bar"""""".replace('bar', 'XXX', 1).find('bar')",{},<class 'int'>
check if key 'stackoverflow' and key 'google' are presented in dictionary `sites`,"set(['stackoverflow', 'google']).issubset(sites)","{'sites': ['dict']}",<class 'bool'>
replace string ' and ' in string `stuff` with character '/',"stuff.replace(' and ', '/')","{'stuff': ['str', 'int-str']}",<class 'str'>
substract 1 hour and 10 minutes from current time,"t = datetime.datetime.now()\n(t - datetime.timedelta(hours=1, minutes=10))","{'t': ['datetime.datetime']}",<class 'datetime.datetime'>
subtract 1 hour and 10 minutes from time object `t`,"(t - datetime.timedelta(hours=1, minutes=10))","{'t': ['datetime.datetime']}",<class 'datetime.datetime'>
add 1 hour and 2 minutes to time object `t`,"dt = datetime.datetime.combine(datetime.date.today(), t)","{'t': ['datetime.time']}",<class 'datetime.datetime'>
subtract 5 hours from the time object `dt`,dt -= datetime.timedelta(hours=5),{},<class 'datetime.datetime'>
Get all the items from a list of tuple 'l' where second item in tuple is '1'.,[x for x in l if x[1] == 1],"{'l': ['list[tuple]'}",<class 'list'>
place '\' infront of each non-letter char in string `line`,"(re.sub('[_%^$]', '\\\\\\g<0>', line))","{'line': ['str', 'int-str']}",<class 'str'>
convert a list of lists `a` into list of tuples of appropriate elements form nested lists,zip(*a),"{'a': ['nested-list']}",<class 'zip'>
convert a list of strings `lst` to list of integers,"[map(int, sublist) for sublist in lst]","{'lst': ['list[str]']}",<class 'list'>
convert strings in list-of-lists `lst` to ints,[[int(x) for x in sublist] for sublist in lst],"{'lst': ['nested-list']}",<class 'list'>
create a list where each element is a dictionary with keys 'key1' and 'key2' and values corresponding to each value in the lists referenced by keys 'key1' and 'key2' in dictionary `d`,"[{'key1': a, 'key2': b} for a, b in zip(d['key1'], d['key2'])]","{'d': ['dict']}",<class 'list'>
Split dictionary of lists into list of dictionaries,"map(dict, zip(*[[(k, v) for v in value] for k, value in list(d.items())]))","{'d': ['dict']}",<class 'map'>
Get Last Day of the first month in 2002,"calendar.monthrange(2002, 1)",{},<class 'tuple'>
Get Last Day of the second month in 2002,"calendar.monthrange(2008, 2)",{},<class 'tuple'>
Get Last Day of the second month in 2100,"calendar.monthrange(2100, 2)",{},<class 'tuple'>
Get Last Day of the month `month` in year `year`,"calendar.monthrange(year, month)[1]","{'month': ['int'], 'year': ['int']}",<class 'tuple'>
Get Last Day of the second month in year 2012,"monthrange(2012, 2)",{},<class 'tuple'>
Get Last Day of the first month in year 2000,"(datetime.date(2000, 2, 1) - datetime.timedelta(days=1))",{},<class 'datetime.datetime'>
delete letters from string '12454v',""""""""""""".join(filter(str.isdigit, '12454v'))",{},<class 'str'>
sort a list of tuples `my_list` by second parameter in the tuple,my_list.sort(key=lambda x: x[1]),"{'my_list': ['list[tuple]']}",<class 'NoneType'>
find indexes of all occurrences of a substring `tt` in a string `ttt`,"[m.start() for m in re.finditer('(?=tt)', 'ttt')]",{},<class 'list'>
find all occurrences of a substring in a string,"[m.start() for m in re.finditer('test', 'test test test test')]",{},<class 'list'>
split string `s` based on white spaces,"re.findall('\\s+|\\S+', s)","{'s': ['str', 'int-str']}",<class 'list'>
display first 5 characters of string 'aaabbbccc',"""""""{:.5}"""""".format('aaabbbccc')",{},<class 'str'>
unpack hexadecimal string `s` to a list of integer values,"struct.unpack('11B', s)","{'s': ['bytestr']}",<class 'tuple'>
"finding the index of an item 'foo' given a list `['foo', 'bar', 'baz']` containing it","[i for i, j in enumerate(['foo', 'bar', 'baz']) if j == 'foo']",{},<class 'list'>
"generate all permutations of list `[1, 2, 3]` and list `[4, 5, 6]`","(list(itertools.product([1, 2, 3], [4, 5, 6])))",{},<class 'list'>
"generate all permutations of a list `[1, 2, 3]`","itertools.permutations([1, 2, 3])",{},<class 'itertools.permutations'>
substitute occurrences of unicode regex pattern u'\\p{P}+' with empty string '' in string `text`,"return re.sub('\\p{P}+', '', text)","{'text': ['str', 'int-str']}",<class 'str'>
sum of all values in a python dict `d`,sum(d.values()),"{'d': ['dict']}",<class 'int'>
Sum of all values in a Python dict,sum(d.values()),"{'d': ['dict']}",<class 'int'>
sort a list of dictionaries `list_of_dct` by values in an order `order`,"sorted(list_of_dct, key=lambda x: order.index(list(x.values())[0]))","{'list_of_dct': ['list[dict]']}",<class 'list'>
change the case of the first letter in string `s`,return s[0].upper() + s[1:],"{'s': ['str', 'int-str']}",<class 'str'>
"join list of numbers `[1,2,3,4] ` to string of numbers.",""""""""""""".join([1, 2, 3, 4])",{},<class 'str'>
Parse string `datestr` into a datetime object using format pattern '%Y-%m-%d',"dateobj = datetime.datetime.strptime(datestr, '%Y-%m-%d').date()","{'datestr': ['str', 'int-str']}",<class 'datetime.date'>
